date,time,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_72h,river_level,river_level_lag1,river_level_lag3,river_level_lag6,river_level_lag12,river_discharge,temperature,humidity,pressure,wind_speed,elevation,distance_from_river,historical_flood_count,population,flood_probability,flood_risk
2020-08-03,06:00:00,16.14,80.71,1.93,7.13,17.01,31.45,46.78,179.53,12.876,13.473,13.8,13.8,13.8,38775.57,26.9,79.68,999.33,11.28,21.4,3.7,11,8320,0.2343,LOW
2020-08-03,12:00:00,16.18,80.75,7.47,15.02,27.55,52.21,95.98,285.72,12.805,12.876,13.8,13.8,12.959,54820.75,29.0,83.18,1003.17,6.43,14.7,1.2,11,15620,0.4733,MODERATE
2020-08-03,18:00:00,16.22,80.8,10.51,20.49,39.61,52.55,68.95,220.46,12.342,12.805,13.473,13.8,13.397,47094.4,27.9,81.48,1000.79,16.07,12.8,2.8,14,19850,0.404,MODERATE
2020-08-04,00:00:00,16.28,80.84,6.28,18.44,38.16,60.21,112.02,341.67,12.229,12.342,12.876,13.8,12.756,61239.42,26.58,79.71,1008.45,6.95,25.1,5.4,11,9130,0.478,MODERATE
2020-08-04,06:00:00,16.34,80.9,74.28,224.81,398.03,742.44,1208.15,2947.4,13.8,12.229,12.805,13.8,13.8,447074.13,20.4,82.57,1014.68,13.18,19.3,3.1,15,14670,0.99,VERY_HIGH
2020-08-04,12:00:00,16.4,80.96,45.12,107.72,184.22,274.33,380.69,1045.34,13.8,13.8,12.342,13.473,13.8,157356.4,25.9,74.44,1004.0,8.82,11.9,1.6,13,22100,0.99,VERY_HIGH
2020-08-04,18:00:00,16.46,81.02,12.87,41.97,65.23,117.42,231.8,536.32,13.8,13.8,12.229,12.876,13.8,106087.65,26.4,84.83,1006.25,10.04,28.4,6.2,12,7650,0.9532,VERY_HIGH
2020-08-05,00:00:00,16.52,81.08,39.98,97.09,195.82,368.31,710.38,2409.35,13.8,13.8,13.8,12.805,13.8,273366.2,25.44,95.02,1000.15,14.85,16.5,2.4,11,17400,0.99,VERY_HIGH
2020-08-05,06:00:00,16.58,81.14,7.46,13.62,24.19,36.88,79.72,255.06,13.078,13.8,13.8,12.342,13.8,49710.75,25.26,78.22,1001.47,6.48,22.7,4.1,11,10900,0.1657,LOW
2020-08-05,12:00:00,16.1,80.65,7.45,26.07,45.63,79.57,114.38,273.83,12.756,13.078,13.8,12.229,13.8,63039.46,28.02,86.7,1006.49,8.29,18.2,2.1,15,12450,0.6279,HIGH
2020-08-05,18:00:00,16.14,80.71,16.94,41.82,59.93,104.5,180.53,486.52,13.382,12.756,13.8,13.8,13.8,87423.78,27.53,81.68,1005.38,7.06,21.4,3.7,13,8320,0.8429,VERY_HIGH
2020-08-06,00:00:00,16.18,80.75,36.59,69.72,159.67,300.25,434.42,992.13,13.8,13.382,13.078,13.8,13.473,175947.56,26.63,91.68,1008.61,13.3,14.7,1.2,11,15620,0.99,VERY_HIGH
2020-08-06,06:00:00,16.22,80.8,37.92,90.33,190.5,319.73,531.92,1104.38,13.8,13.8,12.756,13.8,12.876,210152.29,29.26,74.15,1004.51,11.53,12.8,2.8,10,19850,0.99,VERY_HIGH
2020-08-06,12:00:00,16.28,80.84,8.35,17.21,33.83,76.35,146.28,422.1,13.8,13.8,13.382,13.8,12.805,74224.4,29.27,86.02,1007.94,12.9,25.1,5.4,14,9130,0.7345,HIGH
2020-08-06,18:00:00,16.34,80.9,13.35,39.16,69.15,127.79,197.3,460.75,13.8,13.8,13.8,13.078,12.342,93658.38,24.14,95.33,1010.2,11.13,19.3,3.1,16,14670,0.9399,VERY_HIGH
2020-08-07,00:00:00,16.4,80.96,4.63,7.1,9.76,23.5,45.41,142.69,13.055,13.8,13.8,12.756,12.229,39560.42,26.52,88.23,1009.26,15.45,11.9,1.6,13,22100,0.2597,MODERATE
2020-08-07,06:00:00,16.46,81.02,32.0,80.67,189.87,293.2,511.43,1627.12,13.8,13.055,13.8,13.382,13.8,203980.62,26.37,99.0,1011.56,10.31,28.4,6.2,10,7650,0.99,VERY_HIGH
2020-08-07,12:00:00,16.52,81.08,9.21,29.86,59.45,107.87,159.56,528.64,13.8,13.8,13.8,13.8,13.8,80524.14,23.55,85.98,1007.77,8.3,16.5,2.4,10,17400,0.913,VERY_HIGH
2020-08-07,18:00:00,16.58,81.14,46.02,122.67,266.19,514.62,777.53,1551.52,13.8,13.8,13.055,13.8,13.8,297280.89,28.78,76.93,997.5,8.92,22.7,4.1,8,10900,0.99,VERY_HIGH
2020-08-08,00:00:00,16.1,80.65,11.41,27.0,56.0,89.87,154.23,539.47,13.8,13.8,13.8,13.8,13.8,78319.53,30.68,94.03,1007.67,9.31,18.2,2.1,11,12450,0.8909,VERY_HIGH
2020-08-08,06:00:00,16.14,80.71,7.21,15.99,28.71,51.89,109.23,348.92,13.445,13.8,13.8,13.8,13.078,60828.37,27.19,69.88,1005.06,5.43,21.4,3.7,11,8320,0.4849,MODERATE
2020-08-08,12:00:00,16.18,80.75,5.11,10.1,19.4,29.23,41.95,175.69,13.309,13.445,13.8,13.055,12.756,37637.9,25.38,94.05,1002.45,8.75,14.7,1.2,12,15620,0.3402,MODERATE
2020-08-08,18:00:00,16.22,80.8,2.37,5.94,5.94,9.47,9.47,32.05,12.378,13.309,13.8,13.8,13.382,25548.08,29.69,82.7,1004.53,9.59,12.8,2.8,14,19850,0.0792,LOW
2020-08-09,00:00:00,16.28,80.84,3.42,10.25,20.43,27.7,36.58,69.89,11.573,12.378,13.445,13.8,13.8,34193.65,27.72,94.3,1000.11,9.15,25.1,5.4,12,9130,0.0877,LOW
2020-08-09,06:00:00,16.34,80.9,4.28,4.7,6.56,18.05,18.05,77.58,10.846,11.573,13.309,13.8,13.8,23653.0,25.51,82.89,1008.31,7.43,19.3,3.1,13,14670,0.0304,LOW
2020-08-09,12:00:00,16.4,80.96,2.69,9.08,13.39,32.8,54.55,162.24,10.565,10.846,12.378,13.8,13.8,37079.81,27.53,85.72,1003.33,8.36,11.9,1.6,13,22100,0.1032,LOW
2020-08-09,18:00:00,16.46,81.02,12.73,23.29,56.17,98.86,192.37,554.82,11.667,10.565,11.573,13.445,13.8,85872.67,27.37,85.72,1007.52,7.85,28.4,6.2,12,7650,0.8833,VERY_HIGH
2020-08-10,00:00:00,16.52,81.08,19.79,60.25,111.27,163.38,253.53,560.59,12.855,11.667,10.846,13.309,13.055,111806.64,25.55,79.48,1007.29,8.81,16.5,2.4,11,17400,0.9829,VERY_HIGH
2020-08-10,06:00:00,16.58,81.14,26.8,47.1,87.65,156.01,300.04,696.11,13.8,12.855,10.565,12.378,13.8,130476.75,30.7,78.18,1007.05,10.98,22.7,4.1,15,10900,0.9898,VERY_HIGH
2020-08-10,12:00:00,16.1,80.65,36.36,61.77,124.67,245.78,411.36,1081.45,13.8,13.8,11.667,11.573,13.8,169098.75,28.8,74.69,1003.35,9.04,18.2,2.1,12,12450,0.99,VERY_HIGH
2020-08-10,18:00:00,16.14,80.71,2.87,10.51,25.65,44.82,98.98,214.25,13.476,13.8,12.855,10.846,13.8,56173.11,29.22,91.62,1004.89,10.73,21.4,3.7,11,8320,0.299,MODERATE
2020-08-11,00:00:00,16.18,80.75,4.68,4.68,14.87,31.67,42.44,126.32,12.591,13.476,13.8,10.565,13.8,38398.26,27.81,85.31,1002.85,8.08,14.7,1.2,10,15620,0.1163,LOW
2020-08-11,06:00:00,16.22,80.8,9.4,17.68,44.67,70.86,127.64,420.87,12.806,12.591,13.8,11.667,13.445,69505.65,27.55,94.29,1010.2,5.12,12.8,2.8,13,19850,0.8595,VERY_HIGH
2020-08-11,12:00:00,16.28,80.84,5.84,13.18,23.53,29.53,58.55,159.24,12.318,12.806,13.476,12.855,13.309,42753.38,28.19,75.49,1007.19,10.45,25.1,5.4,13,9130,0.168,LOW
2020-08-11,18:00:00,16.34,80.9,13.06,26.32,44.62,84.84,170.37,413.02,12.99,12.318,12.591,13.8,12.378,84439.48,23.76,79.01,1006.98,7.64,19.3,3.1,12,14670,0.8853,VERY_HIGH
2020-08-12,00:00:00,16.4,80.96,10.85,31.52,64.15,111.09,224.6,754.0,13.8,12.99,12.806,13.8,11.573,105281.27,23.07,83.24,1003.42,9.22,11.9,1.6,11,22100,0.9885,VERY_HIGH
2020-08-12,06:00:00,16.46,81.02,13.8,34.15,60.44,118.06,190.44,398.29,13.8,13.8,12.318,13.476,10.846,92957.31,23.61,83.91,1005.37,13.17,28.4,6.2,13,7650,0.8935,VERY_HIGH
2020-08-12,12:00:00,16.52,81.08,1.87,2.35,10.88,19.59,22.62,113.08,12.87,13.8,12.99,12.591,10.565,32717.57,25.52,75.36,1000.87,13.98,16.5,2.4,10,17400,0.1204,LOW
2020-08-12,18:00:00,16.58,81.14,38.05,96.97,191.46,353.87,537.22,1908.02,13.8,12.87,13.8,12.806,11.667,215090.54,28.16,79.34,1000.9,13.13,22.7,4.1,15,10900,0.99,VERY_HIGH
2020-08-13,00:00:00,16.1,80.65,13.22,29.99,60.78,93.51,190.91,522.89,13.8,13.8,13.8,12.318,12.855,92151.88,23.65,88.45,1007.84,13.36,18.2,2.1,12,12450,0.9591,VERY_HIGH
2020-08-13,06:00:00,16.14,80.71,1.28,1.28,2.98,2.98,13.44,39.22,12.974,13.8,12.87,12.99,13.8,27594.17,26.53,85.05,1002.3,6.53,21.4,3.7,13,8320,0.0777,LOW
2020-08-13,12:00:00,16.18,80.75,11.48,30.06,45.31,71.12,112.93,275.04,12.349,12.974,13.8,13.8,13.8,62287.76,24.49,80.95,1004.65,14.27,14.7,1.2,11,15620,0.5712,HIGH
2020-08-13,18:00:00,16.22,80.8,5.96,17.29,43.34,69.73,108.08,282.42,12.133,12.349,13.8,13.8,13.476,60983.03,23.24,83.39,996.06,6.66,12.8,2.8,11,19850,0.5019,HIGH
2020-08-14,00:00:00,16.28,80.84,16.09,36.95,67.38,127.63,252.61,530.86,12.669,12.133,12.974,12.87,12.591,109812.39,28.5,90.94,1008.16,12.54,25.1,5.4,10,9130,0.9448,VERY_HIGH
2020-08-14,06:00:00,16.34,80.9,3.86,9.4,10.56,28.46,67.09,185.43,12.137,12.669,12.349,13.8,12.806,43876.06,28.19,81.05,1004.15,8.13,19.3,3.1,9,14670,0.1969,LOW
2020-08-14,12:00:00,16.4,80.96,14.76,44.96,93.04,159.49,278.07,654.43,13.494,12.137,12.133,13.8,12.318,122146.38,23.37,79.11,1005.46,10.21,11.9,1.6,12,22100,0.99,VERY_HIGH
2020-08-14,18:00:00,16.46,81.02,49.21,109.18,238.52,364.37,676.21,2056.58,13.8,13.494,12.669,12.974,12.99,262034.5,26.34,81.3,1003.63,7.42,28.4,6.2,13,7650,0.99,VERY_HIGH
2020-08-15,00:00:00,16.52,81.08,10.43,26.9,57.55,96.74,189.22,642.94,13.8,13.8,12.137,12.349,13.8,88110.44,33.93,78.89,1001.17,9.4,16.5,2.4,11,17400,0.9042,VERY_HIGH
2020-08-15,06:00:00,16.58,81.14,40.77,126.23,244.95,460.28,716.15,2216.78,13.8,13.8,13.494,12.133,13.8,274657.64,29.96,94.36,1000.99,10.62,22.7,4.1,14,10900,0.99,VERY_HIGH
2020-08-15,12:00:00,16.1,80.65,12.84,37.07,65.67,108.78,215.15,629.43,13.8,13.8,13.8,12.669,12.87,99365.99,26.08,80.12,1012.41,8.75,18.2,2.1,15,12450,0.964,VERY_HIGH
2020-08-15,18:00:00,16.14,80.71,11.03,26.92,49.0,95.03,151.33,482.39,13.8,13.8,13.8,12.137,13.8,78936.85,29.49,91.63,1005.16,8.21,21.4,3.7,11,8320,0.8824,VERY_HIGH
2020-08-16,00:00:00,16.18,80.75,11.41,34.75,54.84,71.14,130.67,432.21,13.796,13.8,13.8,13.494,13.8,71918.3,29.45,85.83,1005.68,9.61,14.7,1.2,15,15620,0.7639,VERY_HIGH
2020-08-16,06:00:00,16.22,80.8,3.37,15.43,30.72,58.25,88.63,234.72,13.484,13.796,13.8,13.8,12.974,56378.98,24.17,84.79,1012.41,8.73,12.8,2.8,13,19850,0.4662,MODERATE
2020-08-16,12:00:00,16.28,80.84,5.88,7.8,19.3,33.76,61.22,146.36,12.66,13.484,13.8,13.8,12.349,42429.54,29.34,97.69,1006.78,6.71,25.1,5.4,11,9130,0.1557,LOW
2020-08-16,18:00:00,16.34,80.9,7.45,27.5,44.38,68.17,114.9,323.7,12.78,12.66,13.796,13.8,12.133,64399.99,27.3,85.84,1002.78,8.46,19.3,3.1,14,14670,0.619,HIGH
2020-08-17,00:00:00,16.4,80.96,41.79,74.18,134.1,242.97,337.65,701.82,13.8,12.78,13.484,13.8,12.669,140846.11,25.23,89.79,1000.28,10.25,11.9,1.6,13,22100,0.99,VERY_HIGH
2020-08-17,06:00:00,16.46,81.02,12.59,39.51,80.54,115.73,176.2,434.19,13.8,13.8,12.66,13.8,12.137,84952.09,29.83,90.01,1003.68,8.41,28.4,6.2,14,7650,0.8746,VERY_HIGH
2020-08-17,12:00:00,16.52,81.08,5.72,11.74,22.24,43.59,69.83,209.06,13.431,13.8,12.78,13.796,13.494,48425.56,22.67,87.66,1011.03,2.47,16.5,2.4,14,17400,0.2768,MODERATE
2020-08-17,18:00:00,16.58,81.14,31.89,99.85,193.15,328.43,579.22,1188.92,13.8,13.431,13.8,13.484,13.8,225620.52,27.33,78.12,1006.46,7.85,22.7,4.1,15,10900,0.99,VERY_HIGH
2020-08-18,00:00:00,16.1,80.65,8.88,28.53,62.73,77.88,137.51,374.78,13.505,13.8,13.8,12.66,13.8,69819.11,29.04,84.51,1011.11,8.58,18.2,2.1,14,12450,0.6594,HIGH
2020-08-18,06:00:00,16.14,80.71,4.29,14.01,25.57,47.16,93.27,296.43,13.119,13.505,13.431,12.78,13.8,55951.0,29.72,88.95,1001.17,8.8,21.4,3.7,9,8320,0.5318,HIGH
2020-08-18,12:00:00,16.18,80.75,4.56,10.33,15.3,37.45,59.44,148.85,12.573,13.119,13.8,13.8,13.8,43807.1,27.46,91.27,1003.33,6.56,14.7,1.2,15,15620,0.2109,LOW
2020-08-18,18:00:00,16.22,80.8,21.54,49.07,107.93,176.05,338.93,1170.44,13.8,12.573,13.505,13.8,13.8,144471.73,27.56,87.5,1001.18,8.12,12.8,2.8,11,19850,0.99,VERY_HIGH
2020-08-19,00:00:00,16.28,80.84,18.48,58.93,103.56,162.39,232.93,522.59,13.8,13.8,13.119,13.431,13.796,105587.11,26.34,82.06,1002.43,8.68,25.1,5.4,13,9130,0.9337,VERY_HIGH
2020-08-19,06:00:00,16.34,80.9,27.54,66.03,139.08,257.33,434.49,1302.6,13.8,13.8,12.573,13.8,13.484,176666.15,25.58,74.64,1007.88,4.13,19.3,3.1,8,14670,0.99,VERY_HIGH
2020-08-19,12:00:00,16.4,80.96,3.04,5.87,12.52,19.69,22.18,84.61,13.236,13.8,13.8,13.505,12.66,32321.2,25.89,82.29,998.19,8.73,11.9,1.6,12,22100,0.1847,LOW
2020-08-19,18:00:00,16.46,81.02,15.56,48.49,84.64,128.56,251.66,854.88,13.8,13.236,13.8,13.119,12.78,112365.03,26.79,79.06,1006.98,8.15,28.4,6.2,9,7650,0.988,VERY_HIGH
2020-08-20,00:00:00,16.52,81.08,8.8,28.73,48.94,94.91,148.94,350.31,13.8,13.8,13.8,12.573,13.8,77687.26,27.39,90.25,1004.68,7.37,16.5,2.4,13,17400,0.772,VERY_HIGH
2020-08-20,06:00:00,16.58,81.14,22.23,59.84,85.61,117.98,176.94,652.72,13.8,13.8,13.236,13.8,13.8,87118.91,26.82,77.78,1003.29,10.4,22.7,4.1,12,10900,0.927,VERY_HIGH
2020-08-20,12:00:00,16.1,80.65,10.36,23.62,41.75,73.8,114.03,331.3,13.692,13.8,13.8,13.8,13.431,66608.81,24.47,96.03,1010.62,7.81,18.2,2.1,11,12450,0.7501,VERY_HIGH
2020-08-20,18:00:00,16.14,80.71,17.19,61.42,127.84,209.56,330.3,806.22,13.8,13.692,13.8,13.8,13.8,140905.07,22.85,96.17,1003.15,9.3,21.4,3.7,12,8320,0.99,VERY_HIGH
2020-08-21,00:00:00,16.18,80.75,39.06,103.08,230.66,450.27,697.86,2219.47,13.8,13.8,13.8,13.236,13.505,268775.02,24.94,87.74,1006.89,8.32,14.7,1.2,12,15620,0.99,VERY_HIGH
2020-08-21,06:00:00,16.22,80.8,1.82,1.82,4.19,15.57,15.57,73.48,12.856,13.8,13.692,13.8,13.119,30244.42,28.41,99.0,1003.36,8.19,12.8,2.8,12,19850,0.0827,LOW
2020-08-21,12:00:00,16.28,80.84,9.36,17.53,33.12,60.53,102.42,215.94,12.577,12.856,13.8,13.8,12.573,59235.36,26.59,86.19,1005.22,10.34,25.1,5.4,14,9130,0.5638,HIGH
2020-08-21,18:00:00,16.34,80.9,62.57,126.25,264.13,381.69,573.44,1936.5,13.8,12.577,13.8,13.8,13.8,226076.87,26.33,75.24,1008.06,10.81,19.3,3.1,14,14670,0.99,VERY_HIGH
2020-08-22,00:00:00,16.4,80.96,20.13,51.61,90.79,160.33,278.21,878.88,13.8,13.8,12.856,13.692,13.8,124008.35,26.91,89.21,1001.74,13.34,11.9,1.6,12,22100,0.99,VERY_HIGH
2020-08-22,06:00:00,16.46,81.02,48.8,91.64,157.11,236.24,388.06,1127.78,13.8,13.8,12.577,13.8,13.8,159731.99,26.86,90.62,1013.81,8.29,28.4,6.2,10,7650,0.99,VERY_HIGH
2020-08-22,12:00:00,16.52,81.08,18.44,58.89,139.9,265.13,539.26,1319.39,13.8,13.8,13.8,13.8,13.236,213656.72,24.63,82.53,1007.14,7.17,16.5,2.4,9,17400,0.99,VERY_HIGH
2020-08-22,18:00:00,16.58,81.14,16.44,51.16,86.85,142.7,248.56,854.42,13.8,13.8,13.8,12.856,13.8,111884.05,26.57,86.97,1010.94,7.09,22.7,4.1,10,10900,0.99,VERY_HIGH
2020-08-23,00:00:00,16.1,80.65,8.45,16.01,25.64,45.85,77.63,194.52,13.307,13.8,13.8,12.577,13.8,49718.91,22.98,87.18,1007.29,9.01,18.2,2.1,13,12450,0.3617,MODERATE
2020-08-23,06:00:00,16.14,80.71,4.83,17.86,32.62,49.14,95.96,307.2,13.304,13.307,13.8,13.8,13.8,58778.84,25.51,92.81,1004.28,8.53,21.4,3.7,13,8320,0.4793,MODERATE
2020-08-23,12:00:00,16.18,80.75,15.03,44.37,100.86,173.81,265.02,703.92,13.8,13.304,13.8,13.8,13.692,117322.93,26.9,82.67,1003.35,10.8,14.7,1.2,10,15620,0.99,VERY_HIGH
2020-08-23,18:00:00,16.22,80.8,24.17,69.97,132.57,244.96,495.94,1383.2,13.8,13.8,13.307,13.8,13.8,198791.3,26.79,98.03,1007.44,12.53,12.8,2.8,11,19850,0.99,VERY_HIGH
2020-08-24,00:00:00,16.28,80.84,20.89,66.45,125.83,192.24,268.0,824.03,13.8,13.8,13.304,13.8,13.8,120963.32,24.36,81.93,1006.55,10.1,25.1,5.4,14,9130,0.99,VERY_HIGH
2020-08-24,06:00:00,16.34,80.9,7.23,23.17,40.77,68.9,112.45,289.89,13.544,13.8,13.8,13.8,12.856,64620.66,27.59,80.53,1003.01,8.13,19.3,3.1,15,14670,0.4128,MODERATE
2020-08-24,12:00:00,16.4,80.96,6.96,13.31,27.47,56.94,108.18,376.08,13.47,13.544,13.8,13.307,12.577,61701.13,23.04,85.42,1001.45,8.19,11.9,1.6,13,22100,0.6663,HIGH
2020-08-24,18:00:00,16.46,81.02,5.84,11.71,17.94,27.89,32.22,94.83,12.764,13.47,13.8,13.304,13.8,33910.96,25.32,80.34,1007.85,11.06,28.4,6.2,11,7650,0.0612,LOW
2020-08-25,00:00:00,16.52,81.08,20.15,36.61,72.47,111.3,207.99,631.32,13.574,12.764,13.544,13.8,13.8,95783.45,25.74,96.93,1005.41,6.96,16.5,2.4,11,17400,0.9763,VERY_HIGH
2020-08-25,06:00:00,16.58,81.14,13.28,36.56,68.55,97.73,183.89,509.62,13.8,13.574,13.47,13.8,13.8,93254.34,26.03,80.06,1003.16,6.67,22.7,4.1,13,10900,0.8909,VERY_HIGH
2020-08-25,12:00:00,16.1,80.65,7.31,22.59,43.27,82.78,122.68,380.69,13.8,13.8,12.764,13.8,13.8,65794.19,25.42,84.31,1002.86,9.87,18.2,2.1,10,12450,0.7908,VERY_HIGH
2020-08-25,18:00:00,16.14,80.71,63.89,184.48,316.53,593.78,1052.04,2324.19,13.8,13.8,13.574,13.544,13.8,392253.7,26.99,81.89,1002.97,7.3,21.4,3.7,12,8320,0.99,VERY_HIGH
2020-08-26,00:00:00,16.18,80.75,2.44,6.64,14.6,14.6,34.95,135.15,13.194,13.8,13.8,13.47,13.307,36291.72,30.27,79.14,1010.42,9.18,14.7,1.2,14,15620,0.1385,LOW
2020-08-26,06:00:00,16.22,80.8,5.29,9.96,13.35,25.44,46.5,142.13,12.658,13.194,13.8,12.764,13.304,38655.28,26.09,96.76,1014.35,13.91,12.8,2.8,11,19850,0.1306,LOW
2020-08-26,12:00:00,16.28,80.84,4.73,12.67,23.79,39.32,73.18,166.65,11.85,12.658,13.8,13.574,13.8,45020.88,26.47,84.67,1004.91,11.69,25.1,5.4,14,9130,0.1298,LOW
2020-08-26,18:00:00,16.34,80.9,4.2,11.76,25.56,51.32,89.58,243.8,12.025,11.85,13.194,13.8,13.8,51372.24,35.67,77.77,1006.48,8.57,19.3,3.1,9,14670,0.3532,MODERATE
2020-08-27,00:00:00,16.4,80.96,6.16,12.84,20.23,27.58,52.41,115.35,11.353,12.025,12.658,13.8,13.8,37464.79,29.04,85.08,1005.23,13.19,11.9,1.6,9,22100,0.1454,LOW
2020-08-27,06:00:00,16.46,81.02,3.49,6.3,6.3,6.3,6.3,11.81,10.816,11.353,11.85,13.8,13.544,21025.5,31.28,84.7,1006.2,7.63,28.4,6.2,15,7650,0.0202,LOW
2020-08-27,12:00:00,16.52,81.08,7.12,19.69,39.01,57.27,81.74,243.47,10.646,10.816,12.025,13.194,13.47,47412.44,30.77,88.66,1005.16,9.47,16.5,2.4,11,17400,0.1858,LOW
2020-08-27,18:00:00,16.58,81.14,32.26,73.38,131.03,213.58,349.02,899.71,12.703,10.646,11.353,12.658,12.764,145798.49,25.37,82.0,1005.32,5.07,22.7,4.1,11,10900,0.99,VERY_HIGH
2020-08-28,00:00:00,16.1,80.65,8.88,24.62,35.32,59.56,122.26,260.89,12.513,12.703,10.816,11.85,13.574,64427.78,25.4,84.78,1002.63,10.52,18.2,2.1,13,12450,0.4693,MODERATE
2020-08-28,06:00:00,16.14,80.71,25.35,75.03,119.68,198.15,352.06,1122.21,13.8,12.513,10.646,12.025,13.8,148207.69,27.06,79.72,1002.2,13.83,21.4,3.7,15,8320,0.99,VERY_HIGH
2020-08-28,12:00:00,16.18,80.75,3.99,10.75,21.87,31.95,48.93,136.25,13.172,13.8,12.703,11.353,13.8,39626.39,28.9,92.98,1010.16,7.18,14.7,1.2,12,15620,0.3579,MODERATE
2020-08-28,18:00:00,16.22,80.8,5.83,19.14,28.15,57.45,121.8,371.98,13.032,13.172,12.513,10.816,13.8,64303.68,27.4,75.97,1004.08,9.16,12.8,2.8,13,19850,0.6765,HIGH
2020-08-29,00:00:00,16.28,80.84,2.07,5.41,6.57,16.18,51.76,177.61,12.476,13.032,13.8,10.646,13.194,39617.93,25.88,85.9,1007.37,4.61,25.1,5.4,12,9130,0.257,MODERATE
2020-08-29,06:00:00,16.34,80.9,49.15,127.02,258.16,509.46,849.27,1809.19,13.8,12.476,13.172,12.703,12.658,322213.36,26.56,95.25,1001.98,10.61,19.3,3.1,16,14670,0.99,VERY_HIGH
2020-08-29,12:00:00,16.4,80.96,12.06,32.76,66.2,128.14,237.46,788.4,13.8,13.8,13.032,12.513,11.85,106409.9,24.23,84.75,1009.3,12.81,11.9,1.6,11,22100,0.9852,VERY_HIGH
2020-08-29,18:00:00,16.46,81.02,12.78,39.65,71.33,100.47,160.47,401.19,13.8,13.8,12.476,13.8,12.025,81522.56,25.49,92.61,1007.09,14.14,28.4,6.2,14,7650,0.8592,VERY_HIGH
2020-08-30,00:00:00,16.52,81.08,9.85,22.93,52.51,92.02,143.74,280.98,13.525,13.8,13.8,13.172,11.353,74471.32,24.4,84.6,1010.49,8.95,16.5,2.4,9,17400,0.666,HIGH
2020-08-30,06:00:00,16.58,81.14,23.35,56.21,90.21,145.43,261.91,744.19,13.8,13.525,13.8,13.032,10.816,116598.12,24.95,77.82,1014.47,12.66,22.7,4.1,9,10900,0.9891,VERY_HIGH
2020-08-30,12:00:00,16.1,80.65,9.9,33.14,58.2,90.89,131.39,401.79,13.788,13.8,13.8,12.476,10.646,71203.63,31.43,78.1,1004.19,13.38,18.2,2.1,12,12450,0.8064,VERY_HIGH
2020-08-30,18:00:00,16.14,80.71,5.34,12.59,31.07,53.68,80.14,223.38,13.691,13.788,13.525,13.8,12.703,53636.9,29.03,83.01,1010.25,8.71,21.4,3.7,11,8320,0.5404,HIGH
2020-08-31,00:00:00,16.18,80.75,12.34,35.88,61.68,122.94,192.98,594.59,13.8,13.691,13.8,13.8,12.513,93101.2,27.6,82.15,1004.56,10.91,14.7,1.2,10,15620,0.9733,VERY_HIGH
2020-08-31,06:00:00,16.22,80.8,16.35,43.17,90.52,181.55,335.11,718.71,13.8,13.8,13.788,13.8,13.8,141170.46,24.59,89.3,1003.02,6.26,12.8,2.8,12,19850,0.99,VERY_HIGH
2020-08-31,12:00:00,16.28,80.84,25.81,65.52,112.72,225.54,430.49,1237.55,13.8,13.8,13.691,13.525,13.172,174069.63,25.7,87.44,1007.32,11.29,25.1,5.4,8,9130,0.99,VERY_HIGH
2020-08-31,18:00:00,16.34,80.9,10.88,27.77,44.68,66.87,106.04,229.49,13.279,13.8,13.8,13.8,13.032,60462.31,25.7,81.77,1009.15,9.2,19.3,3.1,9,14670,0.485,MODERATE
2020-09-01,00:00:00,16.4,80.96,30.25,79.35,158.62,263.84,399.17,1163.23,13.8,13.279,13.8,13.788,12.476,165472.87,30.21,95.18,1003.43,10.06,11.9,1.6,10,22100,0.99,VERY_HIGH
2020-09-01,06:00:00,16.46,81.02,3.3,11.64,18.09,39.88,54.45,216.38,13.248,13.8,13.8,13.691,13.8,43190.81,29.2,86.78,1004.25,12.13,28.4,6.2,15,7650,0.2647,MODERATE
2020-09-01,12:00:00,16.52,81.08,1.8,4.13,4.13,15.62,25.36,65.93,12.598,13.248,13.279,13.8,13.8,31070.81,28.45,84.75,1006.82,9.72,16.5,2.4,10,17400,0.0588,LOW
2020-09-01,18:00:00,16.58,81.14,12.66,37.91,62.51,129.13,243.21,467.03,13.107,12.598,13.8,13.8,13.8,108622.95,29.09,81.45,1004.97,9.19,22.7,4.1,14,10900,0.9684,VERY_HIGH
2020-09-02,00:00:00,16.1,80.65,10.6,30.03,62.78,120.18,184.88,535.5,13.564,13.107,13.248,13.8,13.525,88819.26,28.52,85.03,1002.93,9.63,18.2,2.1,10,12450,0.9324,VERY_HIGH
2020-09-02,06:00:00,16.14,80.71,20.94,67.04,142.1,270.61,452.22,1388.7,13.8,13.564,12.598,13.279,13.8,182981.37,26.96,83.12,1014.74,12.62,21.4,3.7,14,8320,0.99,VERY_HIGH
2020-09-02,12:00:00,16.18,80.75,9.78,27.13,48.42,71.05,107.07,342.8,13.8,13.8,13.107,13.8,13.788,62137.28,28.45,83.51,1000.19,9.8,14.7,1.2,12,15620,0.5981,HIGH
2020-09-02,18:00:00,16.22,80.8,8.37,18.95,44.95,61.74,112.27,335.62,13.8,13.8,13.564,13.248,13.691,66561.92,26.3,82.0,1003.54,8.97,12.8,2.8,12,19850,0.5838,HIGH
